latitude,longitude,area_in_meters,confidence
-33.449157,-70.637542,59.16,0.8814
-33.512862,-70.778263,36.82,0.65
-33.441104,-70.6279,149.09,0.65
-33.402891,-70.566493,52.29,0.7231
-33.434662,-70.627599,60.15,0.65
-33.4513,-70.645785,84.34,0.9618
-33.432914,-70.798281,103.47,0.65
-33.445901,-70.790706,140.3,0.65
-33.396417,-70.588834,47.97,0.6876
-33.439309,-70.612792,57.38,0.8403
-33.430352,-70.66333,101.63,0.65
-33.4943,-70.782008,197.66,0.9501
-33.442879,-70.621506,295.17,0.65
-33.445128,-70.801668,85.83,0.8908
-33.439707,-70.626113,103.18,0.8656
-33.454834,-70.642544,115.6,0.8144
-33.439178,-70.777895,58.44,0.663
-33.415527,-70.570075,179.22,0.65
-33.391446,-70.574605,13.38,0.7694
-33.463749,-70.762235,118.88,0.6541
-33.444789,-70.637731,153.53,0.8488
-33.498841,-70.762443,42.43,0.9072
-33.492212,-70.781979,159.39,0.7357
-33.418699,-70.552842,59.81,0.65
-33.510044,-70.757717,56.58,0.65
-33.446608,-70.79543,52.84,0.65
-33.430634,-70.637356,289.17,0.65
-33.43664,-70.613776,11.98,0.8919
-33.427793,-70.638427,39.83,0.8324
-33.443645,-70.645822,80.44,0.8582
-33.458533,-70.651887,150.88,0.8032
-33.40183,-70.568857,185.29,0.65
-33.451371,-70.775561,123.02,0.8864
-33.448568,-70.786482,443.5,0.65
-33.446403,-70.652891,528.28,0.9176
-33.458056,-70.767936,129.34,0.761
-33.516465,-70.753852,52.07,0.7279
-33.419922,-70.585119,109.56,0.978
-33.518873,-70.775416,227.43,0.7142
-33.424853,-70.634551,57.06,0.65
-33.412466,-70.555685,44.28,0.9489
-33.409259,-70.584401,35.17,0.65
-33.399491,-70.556298,112.48,0.65
-33.439934,-70.633275,71.82,0.861
-33.423181,-70.639554,224.45,0.856
-33.442588,-70.773453,23.59,0.8419
-33.430079,-70.635762,235.36,0.7679
-33.437619,-70.646463,144.57,0.6956
-33.44598,-70.666942,82.59,0.65
-33.515822,-70.755817,112.74,0.65
-33.447204,-70.638467,84.54,0.8432
-33.413412,-70.574794,268.47,0.9378
-33.436045,-70.62993,190.85,0.7735
-33.457311,-70.655299,27.87,0.8766
-33.435927,-70.775054,97.1,0.8599
-33.443689,-70.651416,33.63,0.8612
-33.456131,-70.659292,85.5,0.9242
-33.391247,-70.59858,60.28,0.65
-33.444733,-70.634059,45.17,0.9554
-33.449397,-70.658335,108.68,0.8912
-33.527301,-70.789274,114.52,0.7385
-33.398023,-70.567859,24.79,0.8594
-33.529279,-70.773146,142.7,0.9177
-33.433749,-70.637435,132.07,0.9385
-33.416556,-70.576778,34.46,0.7
-33.44933,-70.77315,57.34,0.8234
-33.490221,-70.750172,40.34,0.8473
-33.51786,-70.777561,250.86,0.9284
-33.431974,-70.784914,150.72,0.9315
-33.423006,-70.632227,79.93,0.7622
-33.441608,-70.639228,29.26,0.65
-33.506277,-70.753821,147.08,0.65
-33.439948,-70.633213,244.68,0.7756
-33.42498,-70.625359,279.42,0.8373
-33.451215,-70.76401,45.9,0.8664
-33.468815,-70.772984,129.08,0.8278
-33.412801,-70.592206,203.27,0.7504
-33.517258,-70.749305,44.36,0.81
-33.436143,-70.651163,145.32,0.7904
-33.434625,-70.651347,93.79,0.8229
-33.431716,-70.642577,32.7,0.7239
-33.442018,-70.631593,31.61,0.8949
-33.444498,-70.633123,317.01,0.9944
-33.407643,-70.560375,102.65,0.8751
-33.447557,-70.800546,82.36,0.723
-33.436046,-70.638799,174.12,0.803
-33.511688,-70.764034,142.08,0.8299
-33.508028,-70.773502,47.39,0.8121
-33.445154,-70.669716,202.51,0.882
-33.440711,-70.636763,148.4,0.7761
-33.496274,-70.749029,44.42,0.65
-33.438813,-70.631033,93.87,0.65
-33.510021,-70.79,94.18,0.8497
-33.393929,-70.598838,217.34,0.65
-33.406252,-70.568485,36.15,0.9281
-33.45612,-70.654693,211.22,0.9681
-33.419358,-70.586716,192.72,0.7748
-33.503395,-70.783925,85.84,0.65
-33.516089,-70.757305,104.73,0.65
-33.432853,-70.668033,181.94,0.9476
-33.431376,-70.768778,260.19,0.8911
-33.420763,-70.617475,88.89,0.9737
-33.419168,-70.570366,155.0,0.9488
-33.453502,-70.780327,69.13,0.9196
-33.430422,-70.602759,32.22,0.8351
-33.441155,-70.600046,120.46,0.6712
-33.43143,-70.7855,37.6,0.774
-33.460163,-70.800364,122.61,0.9464
-33.456882,-70.664255,46.64,0.9936
-33.421686,-70.632466,41.18,0.7306
-33.497431,-70.770749,81.61,0.65
-33.390304,-70.564606,107.96,0.65
-33.419733,-70.559248,133.84,0.7155
-33.499496,-70.750292,56.38,0.7713
-33.458611,-70.643698,85.37,0.9097
-33.431278,-70.613244,192.23,0.9395
-33.524937,-70.78417,73.42,0.65
-33.405477,-70.590705,224.09,0.9539
-33.41555,-70.568725,83.25,0.65
-33.441145,-70.768903,31.18,0.65
-33.458563,-70.662582,20.16,0.7057
-33.442455,-70.662709,105.27,0.9198
-33.42301,-70.603762,26.16,0.7922
-33.443795,-70.617382,96.85,0.9364
-33.42766,-70.633208,69.74,0.8854
-33.440959,-70.628601,104.64,0.65
-33.523043,-70.761422,29.56,0.8999
-33.440094,-70.639263,28.63,0.7407
-33.392515,-70.555176,106.5,0.6768
-33.396783,-70.581886,27.02,0.9056
-33.390357,-70.587604,58.45,0.8198
-33.393477,-70.593665,183.09,0.6764
-33.425429,-70.633143,75.0,0.978
-33.41713,-70.569761,168.19,0.8761
-33.495644,-70.754262,306.0,0.6703
-33.436889,-70.61484,340.33,0.9343
-33.435471,-70.603573,95.33,0.7327
-33.43259,-70.63978,112.94,0.9315
-33.499727,-70.744531,21.22,0.8712
-33.456387,-70.798008,288.44,0.8471
-33.431261,-70.648449,111.19,0.928
-33.438758,-70.626898,109.3,0.7296
-33.495612,-70.781618,40.73,0.9674
-33.447468,-70.788232,47.42,0.9559
-33.403255,-70.584888,88.57,0.65
-33.40942,-70.573393,47.68,0.73
-33.451873,-70.786792,119.53,0.7902
-33.404476,-70.558951,69.16,0.9574
-33.519011,-70.751619,151.25,0.7692
-33.431111,-70.615155,122.96,0.9566
-33.442652,-70.662987,94.42,0.9988
-33.440273,-70.64168,25.34,0.65
-33.403698,-70.552663,60.11,0.7519
-33.458365,-70.645004,114.93,0.779
-33.417474,-70.551665,112.94,0.9583
-33.432491,-70.624473,237.39,0.9873
-33.424284,-70.620748,36.57,0.65
-33.450922,-70.770984,45.34,0.65
-33.395831,-70.589807,189.86,0.6638
-33.453678,-70.784024,48.32,0.6878
-33.434849,-70.804731,183.5,0.65
-33.525843,-70.782997,212.71,0.9765
-33.50524,-70.777843,145.22,0.9536
-33.443898,-70.608655,94.08,0.901
-33.466592,-70.762299,148.37,0.8201
-33.422135,-70.635648,306.75,0.78
-33.496541,-70.757606,36.4,0.9717
-33.424875,-70.625472,188.53,0.7669
-33.528293,-70.77376,512.84,0.7902
-33.450573,-70.778969,82.84,0.8525
-33.43877,-70.768116,288.46,0.6915
-33.442614,-70.634595,95.73,0.771
-33.395205,-70.591094,138.59,0.9174
-33.398023,-70.587504,33.46,0.8832
-33.495881,-70.777707,81.6,0.65
-33.438306,-70.616432,82.23,0.8283
-33.451528,-70.669042,28.13,0.65
-33.443264,-70.611879,51.91,0.65
-33.461642,-70.792732,324.4,0.8949
-33.425844,-70.639632,86.54,0.65
-33.442417,-70.803656,186.04,0.65
-33.394863,-70.577535,39.58,0.7592
-33.417175,-70.561877,49.74,0.8707
-33.4446,-70.631687,80.67,0.6906
-33.444643,-70.666812,46.65,0.7459
-33.455737,-70.641047,90.86,0.65
-33.435296,-70.61977,80.66,0.6713
-33.414444,-70.576997,35.29,0.817
-33.494664,-70.763575,13.81,0.7237
-33.405892,-70.577304,230.59,0.8047
-33.434513,-70.642008,37.76,0.65
-33.39358,-70.554292,92.29,0.7763
-33.510507,-70.75563,218.25,0.65
-33.522978,-70.773967,104.04,0.8834
-33.518686,-70.753348,221.43,0.7933
-33.43045,-70.767015,56.23,0.65
-33.4561,-70.664919,36.29,0.8577
-33.425258,-70.618535,46.19,0.7646
-33.46751,-70.786004,283.84,0.65
-33.434313,-70.619012,14.19,0.7733
-33.390143,-70.586876,45.92,0.8528
-33.442498,-70.635954,33.32,0.9072
-33.446185,-70.795712,19.69,0.8384
-33.437129,-70.627347,104.51,0.9523
-33.435029,-70.605372,397.85,0.8448
-33.432469,-70.770237,48.79,0.8417
-33.396659,-70.597329,69.12,0.7556
-33.456557,-70.651275,40.39,0.7202
-33.437149,-70.647231,445.68,0.7832
-33.494137,-70.763371,17.55,0.8674
-33.390981,-70.564135,101.52,0.895
-33.432086,-70.634772,273.92,0.65
-33.441425,-70.656088,466.2,0.6713
-33.501314,-70.747397,69.66,0.65
-33.435631,-70.6568,87.73,0.7359
-33.403337,-70.593956,96.5,0.9266
-33.44984,-70.64004,173.25,0.7488
-33.41749,-70.56294,33.55,0.8555
-33.447482,-70.662174,50.88,0.7613
-33.493212,-70.773103,423.75,0.7853
-33.457558,-70.66679,46.17,0.8914
-33.492521,-70.773056,185.81,0.8943
-33.422662,-70.628056,260.28,0.823
-33.444389,-70.608403,21.87,0.9582
-33.44096,-70.768646,219.49,0.65
-33.433676,-70.65064,105.59,0.9149
-33.408462,-70.595044,104.02,0.9899
-33.459161,-70.656159,458.82,0.7088
-33.46103,-70.800781,538.78,0.7129
-33.526763,-70.776061,139.25,0.9352
-33.396085,-70.556796,88.53,0.65
-33.432882,-70.644242,241.22,0.65
-33.399554,-70.558752,293.09,0.8391
-33.436868,-70.663223,126.23,0.7029
-33.44497,-70.666106,37.47,0.7971
-33.436978,-70.781526,58.56,0.65
-33.469081,-70.798473,96.88,0.723
-33.426434,-70.636986,87.78,0.8406
-33.391721,-70.569372,168.45,0.8667
-33.461839,-70.772655,169.48,0.65
-33.39492,-70.568967,316.72,0.7084
-33.43418,-70.627999,102.37,0.65
-33.400214,-70.599066,32.94,0.9142
-33.402242,-70.574354,227.95,0.65
-33.495723,-70.749515,44.72,0.8195
-33.426432,-70.635384,140.55,0.7654
-33.433695,-70.632014,278.35,0.65
-33.396229,-70.551457,26.88,0.7626
-33.434003,-70.6438,47.58,0.8452
-33.417694,-70.556961,57.08,0.7053
-33.45007,-70.663698,426.39,0.827
-33.434858,-70.771634,139.85,0.65
-33.397872,-70.55959,56.68,0.65
-33.528838,-70.764248,59.6,0.764
-33.443033,-70.603695,57.24,0.65
-33.521988,-70.774242,161.65,0.65
-33.426467,-70.639093,13.55,0.8268
-33.491139,-70.769902,104.44,0.8969
-33.453767,-70.786604,275.89,0.9095
-33.435994,-70.602871,343.43,0.9859
-33.442471,-70.621914,78.99,0.65
-33.431807,-70.622816,178.34,0.6792
-33.449533,-70.653804,272.4,0.65
-33.491266,-70.77193,229.33,0.829
-33.508596,-70.764028,73.43,0.6755
-33.524171,-70.789533,221.4,0.9328
-33.430585,-70.634124,43.9,0.7857
-33.439696,-70.646658,83.07,0.7322
-33.456322,-70.630219,198.1,0.65
-33.502238,-70.787386,17.4,0.8967
-33.453391,-70.6465,32.96,0.9414
-33.444649,-70.64597,32.54,0.65
-33.444685,-70.610302,47.93,0.65
-33.43524,-70.653382,90.61,0.65
-33.426785,-70.622354,100.83,0.65
-33.490368,-70.770065,126.49,0.9089
-33.45385,-70.663586,1221.26,0.8101
-33.45203,-70.80661,140.17,0.6521
-33.51781,-70.751291,62.2,0.6699
-33.520342,-70.782532,105.62,0.9205
-33.420262,-70.605445,61.34,0.65
-33.416472,-70.556824,42.1,0.65
-33.469486,-70.775978,43.15,0.7682
-33.504499,-70.744867,86.7,0.6648
-33.396876,-70.577857,231.25,0.7198
-33.454856,-70.666411,79.04,0.8975
-33.442456,-70.650933,32.03,0.8172
-33.433161,-70.65699,103.52,0.6764
-33.516441,-70.751884,66.76,0.753
-33.431835,-70.661348,28.37,0.8524
-33.434969,-70.655336,30.41,0.65
-33.405644,-70.572577,33.79,0.6661
-33.424779,-70.631911,24.79,0.7212
-33.432621,-70.639259,61.14,0.7139
-33.450919,-70.654267,57.54,0.8317
-33.422555,-70.609499,30.24,0.8649
-33.395444,-70.562829,112.44,0.7131
-33.446637,-70.655281,62.72,0.769
-33.45776,-70.650376,32.09,0.65
-33.447877,-70.651496,164.92,0.9054
-33.439979,-70.633115,61.16,0.6907
-33.460054,-70.764153,33.43,0.65
-33.454681,-70.634187,113.44,0.9152
-33.395835,-70.560574,99.27,0.7161
-33.509603,-70.742274,81.26,0.6605
-33.404816,-70.560482,133.94,0.65
-33.430621,-70.641816,124.59,0.958
-33.435365,-70.788664,145.44,0.8407
-33.465781,-70.800624,26.88,0.751
-33.462062,-70.808207,136.18,0.8374
-33.400275,-70.586936,192.0,0.7837
-33.509792,-70.764323,164.55,0.784
-33.45903,-70.651661,114.9,0.7455
-33.440067,-70.639863,118.51,0.8201
-33.510701,-70.779862,75.7,0.9441
-33.426319,-70.627511,25.27,0.65
-33.430457,-70.623224,42.97,0.8894
-33.403596,-70.589453,65.2,0.9729
-33.468655,-70.800556,69.73,0.7405
-33.427399,-70.601472,193.77,0.8818
-33.420521,-70.637619,54.99,0.65
-33.431024,-70.644025,26.01,0.8191
-33.521236,-70.76426,105.33,0.8377
-33.425036,-70.605775,52.28,0.8277
-33.432279,-70.656249,156.23,0.65
-33.459033,-70.661005,209.27,0.9164
-33.399791,-70.578778,34.95,0.65
-33.431703,-70.637934,444.49,0.65
-33.439762,-70.626475,250.03,0.9756
-33.414137,-70.594743,109.29,0.9488
-33.436635,-70.660249,37.71,0.9454
-33.435019,-70.652171,53.43,0.8864
-33.408304,-70.550572,46.07,0.7231
-33.436444,-70.634165,168.59,0.9837
-33.426049,-70.618231,222.8,0.8983
-33.396724,-70.550604,103.87,0.8601
-33.466092,-70.773074,66.53,0.9091
-33.422259,-70.615752,98.82,0.804
-33.459943,-70.652999,94.0,0.8896
-33.41668,-70.559483,25.84,0.6534
-33.462217,-70.783286,245.56,0.7305
-33.421765,-70.633257,74.94,0.65
-33.493635,-70.756324,128.98,0.65
-33.454476,-70.637189,77.18,0.9371
-33.435537,-70.66774,35.28,0.8585
-33.498641,-70.766341,30.19,0.6675
-33.52099,-70.742748,42.69,0.8436
-33.423176,-70.617726,63.08,0.7758
-33.439042,-70.621951,235.85,0.7988
-33.468675,-70.790421,28.73,0.6856
-33.4536,-70.785717,192.58,0.65
-33.529175,-70.770311,89.99,0.65
-33.435965,-70.637931,55.91,0.8214
-33.432925,-70.615346,52.08,0.65
-33.461123,-70.764802,50.74,0.65
-33.515245,-70.779318,39.31,0.7548
-33.50206,-70.774385,129.0,0.76
-33.452291,-70.657711,37.72,0.65
-33.441066,-70.626269,58.71,0.65
-33.397347,-70.587079,158.05,0.9737
-33.431855,-70.663819,130.02,0.65
-33.4455,-70.790057,26.31,0.65
-33.432227,-70.632743,218.17,0.9733
-33.528248,-70.785487,37.25,0.8546
-33.411209,-70.591309,803.12,0.6617
-33.501827,-70.746521,15.87,0.8654
-33.448826,-70.804709,161.14,0.8117
-33.421243,-70.634943,147.97,0.8498
-33.398628,-70.584835,15.7,0.9237
-33.43079,-70.763063,60.66,0.728
-33.432064,-70.632694,234.0,0.7695
-33.409786,-70.556429,174.37,0.9091
-33.400463,-70.550689,16.97,0.7164
-33.499988,-70.783935,70.61,0.7705
-33.440737,-70.639279,118.11,0.734
-33.495267,-70.767746,33.03,0.929
-33.459766,-70.772212,120.73,0.7103
-33.421117,-70.636455,73.17,0.65
-33.452386,-70.768005,77.35,0.9187
-33.457204,-70.77571,100.05,0.65
-33.511305,-70.7762,160.58,0.9155
-33.432922,-70.644063,412.56,0.957
-33.447705,-70.659403,135.67,0.7604
-33.410214,-70.581075,73.24,0.66
-33.460379,-70.76578,27.43,0.8437
-33.459813,-70.655131,44.44,0.9683
-33.433433,-70.626611,229.01,0.65
-33.394627,-70.562718,47.18,0.8793
-33.452236,-70.779221,47.22,0.65
-33.50579,-70.784281,65.45,0.65
-33.424634,-70.617333,68.62,0.809
-33.443682,-70.60785,123.16,0.9337
-33.521923,-70.780023,217.17,0.7791
-33.429192,-70.623516,42.06,0.8935
-33.443629,-70.788159,71.69,0.8419
-33.406045,-70.55725,43.22,0.9295
-33.510682,-70.780215,34.89,0.7792
-33.456199,-70.658381,44.89,0.9911
-33.447671,-70.660385,46.36,0.8203
-33.492075,-70.756648,402.78,0.65
-33.445351,-70.773129,70.0,0.65
-33.518672,-70.785324,105.14,0.6588
-33.443559,-70.631099,430.2,0.65
-33.444108,-70.63207,37.46,0.9707
-33.5165,-70.749395,103.62,0.8356
-33.396399,-70.556882,46.47,0.8856
-33.436532,-70.607234,36.06,0.9632
-33.523731,-70.747064,112.32,0.8104
-33.418863,-70.59101,104.84,0.65
-33.506395,-70.744289,70.0,0.9645
-33.44289,-70.668148,126.84,0.65
-33.449958,-70.643986,91.11,0.7334
-33.424038,-70.623265,311.41,0.7126
-33.454543,-70.667861,80.85,0.8533
-33.458791,-70.77834,18.24,0.7827
-33.515556,-70.782436,137.06,0.65
-33.432389,-70.66739,496.16,0.9248
-33.458241,-70.650766,64.96,0.731
-33.431917,-70.629839,85.32,0.7467
-33.520458,-70.748682,68.01,0.65
-33.427767,-70.611525,40.15,0.8606
-33.445381,-70.644592,27.07,0.7111
-33.448085,-70.806209,33.97,0.9642
-33.424555,-70.625399,154.36,0.8544
-33.432381,-70.630826,33.2,0.65
-33.443166,-70.773769,66.5,0.65
-33.50599,-70.753241,54.67,0.8697
-33.408976,-70.564869,53.29,0.9733
-33.436543,-70.66275,41.94,0.65
-33.417824,-70.595766,71.99,0.8091
-33.458367,-70.657565,53.29,0.9219
-33.505598,-70.781716,48.6,0.8705
-33.39579,-70.568735,201.81,0.7537
-33.469415,-70.782251,262.21,0.65
-33.422566,-70.618853,58.45,0.65
-33.40611,-70.581562,217.66,0.6816
-33.433749,-70.621926,146.7,0.7242
-33.528441,-70.775011,294.01,0.7498
-33.442236,-70.620847,67.03,0.7953
-33.455667,-70.632836,125.37,0.8865
-33.450845,-70.642175,58.56,0.9575
-33.443537,-70.661978,19.3,0.739
-33.434811,-70.624543,52.72,0.8564
-33.505584,-70.780884,51.88,0.91
-33.390918,-70.596872,57.68,0.65
-33.390074,-70.586183,15.87,0.9732
-33.444468,-70.601822,133.7,0.65
-33.442734,-70.639578,133.38,0.971
-33.395455,-70.581037,373.2,0.9092
-33.449871,-70.649753,105.86,0.8729
-33.396962,-70.565773,58.02,0.6753
-33.430076,-70.612986,44.83,0.7256
-33.439996,-70.643889,109.14,0.7579
-33.435553,-70.655612,67.22,0.6745
-33.52481,-70.740272,53.18,0.7284
-33.418994,-70.597648,120.14,0.65
-33.521249,-70.767436,324.18,0.7463
-33.457851,-70.659906,17.34,0.65
-33.462497,-70.767465,12.53,0.65
-33.397881,-70.550051,74.62,0.8105
-33.431057,-70.631063,75.61,0.9482
-33.437477,-70.767174,142.77,0.65
-33.429319,-70.625014,95.06,0.8703
-33.39488,-70.552727,72.24,0.804
-33.440881,-70.765043,240.87,0.9334
-33.509686,-70.771159,56.31,0.6917
-33.511557,-70.748783,201.19,0.7143
-33.51896,-70.762787,99.3,0.7359
-33.512584,-70.775057,122.24,0.9185
-33.527667,-70.781495,42.99,0.8009
-33.450906,-70.651089,114.43,0.8534
-33.431217,-70.607423,67.41,0.889
-33.440068,-70.774087,114.53,0.8529
-33.500733,-70.749576,50.0,0.7734
-33.514597,-70.742358,292.49,0.9268
-33.403424,-70.582661,67.32,0.722
-33.397295,-70.576264,90.19,0.913
-33.403517,-70.598949,85.78,0.65
-33.465146,-70.787206,168.56,0.9262
-33.423735,-70.616407,259.04,0.7639
-33.444984,-70.629226,34.59,0.9693
-33.420795,-70.627529,243.97,0.8697
-33.430263,-70.642058,69.26,0.9536
-33.502973,-70.7433,196.84,0.7503
-33.408698,-70.550607,136.99,0.8587
-33.46164,-70.774941,257.74,0.65
-33.512568,-70.75498,41.48,0.9224
-33.444355,-70.791568,175.06,0.8633
-33.462974,-70.775734,47.0,0.6675
-33.447508,-70.653946,121.34,0.9188
-33.401667,-70.598545,414.56,0.7604
-33.524919,-70.757081,58.9,0.65
-33.444843,-70.643902,100.93,0.65
-33.444746,-70.663753,90.73,0.65
-33.411494,-70.599718,256.11,0.717
-33.442006,-70.610643,300.43,0.65
-33.496898,-70.748642,37.03,0.65
-33.439612,-70.634406,56.94,0.65
-33.443356,-70.662713,89.93,0.7048
-33.422629,-70.623472,258.28,0.8399
-33.406175,-70.552602,77.27,0.9657
-33.522748,-70.742733,22.33,0.9399
-33.404081,-70.599691,172.93,0.7279
-33.504869,-70.760552,47.3,0.9294
-33.521112,-70.743208,124.43,0.8222
-33.432377,-70.618781,59.97,0.9318
-33.440965,-70.637267,32.47,0.9775
-33.450717,-70.631998,140.35,0.65
-33.420905,-70.636956,24.85,0.949
-33.418813,-70.574576,96.73,0.9692
-33.511929,-70.766054,20.91,0.65
-33.438788,-70.612504,25.26,0.65
-33.438545,-70.662889,101.99,0.6838
-33.455963,-70.795704,474.79,0.8135
-33.430801,-70.611187,207.48,0.7616
-33.441967,-70.636877,94.33,0.6558
-33.441069,-70.630553,251.54,0.9645
-33.413928,-70.591623,201.53,0.65
-33.419937,-70.580769,21.52,0.7846
-33.39748,-70.592301,385.99,0.9651
-33.442145,-70.642027,146.61,0.9103
-33.400365,-70.565148,180.81,0.8354
-33.40463,-70.565262,265.02,0.7011
-33.441211,-70.632966,84.37,0.65
-33.443429,-70.645229,51.6,0.8932
-33.499011,-70.771813,97.84,0.7425
-33.425981,-70.626866,67.87,0.8712
-33.430825,-70.637335,183.31,0.8497
-33.437955,-70.653442,28.7,0.65
-33.418102,-70.575075,67.69,0.6619
-33.419746,-70.556636,97.77,0.65
-33.436246,-70.649144,79.92,0.65
-33.449612,-70.781938,87.62,0.65
-33.424864,-70.639338,39.09,0.8505
-33.43856,-70.630842,147.35,0.8421
-33.452898,-70.669313,124.07,0.9138
-33.404814,-70.55102,32.0,0.65
-33.399435,-70.575125,10.0,0.9737
-33.456168,-70.658628,166.1,0.7954
-33.492495,-70.751936,203.86,0.6646
-33.44552,-70.651071,76.71,0.6534
-33.452166,-70.661054,78.72,0.7431
-33.454181,-70.798806,151.32,0.8278
-33.453292,-70.63822,59.53,0.7632
-33.441951,-70.636292,75.85,0.7985
-33.423651,-70.621617,110.2,0.9785
-33.439059,-70.63377,71.14,0.7165
-33.435961,-70.807908,159.63,0.7744
-33.414225,-70.56363,146.2,0.65
-33.504522,-70.785256,73.43,0.656
-33.503268,-70.758653,26.77,0.65
-33.433002,-70.609564,38.83,0.7993
-33.419373,-70.597077,128.87,0.9601
-33.430124,-70.629841,60.81,0.8906
-33.453594,-70.654224,59.61,0.8648
-33.510542,-70.770213,40.41,0.65
-33.434984,-70.781863,120.81,0.9356
-33.404555,-70.588008,36.44,0.9363
-33.520778,-70.786495,39.25,0.7825
-33.458627,-70.632909,143.33,0.9012
-33.397023,-70.579113,86.07,0.65
-33.40072,-70.56101,121.83,0.9027
-33.440031,-70.798086,200.38,0.8204
-33.50382,-70.756721,21.95,0.9141
-33.39375,-70.578406,164.03,0.9372
-33.456184,-70.641871,320.94,0.7708
-33.434946,-70.635881,378.54,0.65
-33.444188,-70.606555,83.39,0.8757
-33.455152,-70.646166,81.43,0.65
-33.46177,-70.801109,270.27,0.9257
-33.453289,-70.795226,65.98,0.8209
-33.39427,-70.564271,57.43,0.9189
-33.443839,-70.650884,216.02,0.7358
-33.429909,-70.605563,72.55,0.8816
-33.523665,-70.776542,30.98,0.8915
-33.423546,-70.629378,115.45,0.65
-33.490802,-70.771735,57.14,0.909
-33.448478,-70.638324,248.24,0.727
-33.437474,-70.656842,64.09,0.9377
-33.407253,-70.575128,98.62,0.65
-33.398039,-70.558297,622.83,0.8252
-33.410895,-70.581408,37.2,0.8399
-33.457856,-70.659461,56.1,0.65
-33.391664,-70.574425,34.84,0.7027
-33.416807,-70.588591,396.81,0.6584
-33.497025,-70.766557,37.29,0.65
-33.402701,-70.596107,23.25,0.9417
-33.411694,-70.567097,65.71,0.65
-33.515789,-70.782264,55.77,0.8516
-33.450594,-70.636056,367.38,0.6864
